URI,CANONICAL,STATUS,PAGE_CODE,CATEGORY_CODE,PRODUCT_CODE,FEED_CODE
/flame-resistant-insulated-bibs-coveralls.html,Yes,200,,flame_resistant_insulated_bibs_coveralls,,
/rainwear-jackets.html,Yes,200,,outerwear_rainwear_jackets,,
/rainwear-pants.html,Yes,200,,rainwear_pants,,
/rainwear-bibs.html,Yes,200,,rainwear_bibs,,
/rainwear-hi-vis.html,Yes,200,,hi_vis_rainwear,,
/hi-vis-jacket-coats.html,Yes,200,,hi_vis_jacket_coats,,
/hi-vis-sweatshirts.html,Yes,200,,hi_vis_sweatshirts,,
/shirts-base-layers.html,Yes,200,,shirts_base_layers,,
/pants-base-layers.html,Yes,200,,pants_base_layers,,
/gifts.html,Yes,200,,gifts,,
/insoles.html,Yes,200,,insoles,,
/socks.html,Yes,200,,socks,,
/shoe-care-products.html,Yes,200,,shoe_care_products,,
/laces.html,Yes,200,,laces,,
/hi-vis-accessories.html,Yes,200,,accessories_hi_vis,,
/accessories-knit-hats.html,Yes,200,,accessories_knit_hats,,
/accessories-caps.html,Yes,200,,accessories_caps,,
/accessories-wallets.html,Yes,200,,accessories_wallets,,
/accessories-belts.html,Yes,200,,accessories_belts,,
/accessories-hospitality.html,Yes,200,,accessories_hospitality,,
/accessories-work-aprons.html,Yes,200,,accessories_work_aprons,,
/accessories-socks.html,Yes,200,,accessories_socks,,
/accessories-insoles.html,Yes,200,,accessories_insoles,,
/accessories-cooling.html,Yes,200,,accessories_cooling,,
/detached-hoods.html,Yes,200,,accessories_detached_hoods,,
/gloves.html,Yes,200,,gloves,,
/hard-hats.html,Yes,200,,hard_hats,,
/gifts-knit-hats.html,Yes,200,,gifts_knit_hats,,
/gifts-caps.html,Yes,200,,gifts_caps,,
/gifts-wallets.html,Yes,200,,gifts_wallets,,
/gifts-belts.html,Yes,200,,gifts_belts,,
/gloves-leather.html,Yes,200,,gloves_leather,,
/gloves-insulated.html,Yes,200,,gloves_insulated,,
/gloves-deterity.html,Yes,200,,gloves_dexterity,,
/metatarsal-guard-athletic.html,Yes,200,,metatarsal_guard_athletic,,
/accessories-protection.html,Yes,200,,accessories_protection,,
/workwear-pants-1558.html,Yes,200,,workwear_pants,,
/metatarsal-guard-8in.html,Yes,200,,metatarsal_guard_8in,,
/work-pants.html,Yes,200,,work_pants,,
/pants-jeans.html,Yes,200,,pants_jeans,,
/culinary-chef-coats.html,Yes,200,,culinary_chef_coats,,
/culinary-pants.html,Yes,200,,culinary_pants,,
/culinary-cook-shirts.html,Yes,200,,culinary_cook_shirts,,
/culinary-aprons-hats.html,Yes,200,,culinary_aprons_hats,,
/safety-toe-shoes-rubber-boots.html,Yes,200,,safety_toe_shoes_rubber_boots,,
/work-shoes-rubber-boots.html,Yes,200,,work_shoes_rubber_boots,,
/short-sleeve.html,Yes,200,,uniforms_shirts_short_sleeve,,
/uniforms-long-sleeve-shirt.html,Yes,200,,uniforms_shirts_long_slleve,,
/lined-pants.html,Yes,200,,pants_lined,,
/rainwear-pants-1571.html,Yes,200,,outerwear_rainwear_pants,,
/rainwear-bibs-1572.html,Yes,200,,outerwear_rainwear_bibs,,
/hi-vis-pants.html,Yes,200,,hi_vis_pants,,
/hi-vis-shorts.html,Yes,200,,hi_vis_shorts,,
/hi-vis-coveralls.html,Yes,200,,hi_vis_coveralls,,
/cuilary-accessories.html,Yes,200,,culinary_accessories,,
/duty-8.html,Yes,200,,work_shoes_duty_8in,,
/duty-6.html,Yes,200,,work_shoes_duty_6in,,
/safety-toe-duty-8.html,Yes,200,,safety_toe_shoes_duty_8in,,
/safety-toe-duty-6.html,Yes,200,,safety_toe_shoes_duty_6in,,
/service-casual-dress.html,Yes,200,,slip_resistant_service_shoes_casual_dress,,
/hospitality-pants.html,Yes,200,,hospitality_pants,,
/hospitality-shirts.html,Yes,200,,hospitality_shirts,,
/uniform-pants-1584.html,Yes,200,,uniforms_pants,,
/metataral-guard-athletic.html,Yes,200,,metataral_guard_athletic,,
/long-sleeve.html,Yes,200,,uniforms_shirts_long_sleeve,,
/accessories-bags.html,Yes,200,,accessories_bags,,
/miva-testing.html,Yes,200,,miva_testers,,
/brands.html,Yes,200,,brands,,
/berne.html,Yes,200,,brands_berne,,
/carhartt.html,Yes,200,,brands_carhartt,,
/cat.html,Yes,200,,brands_cat,,
/dickies.html,Yes,200,,brands_dickies,,
/keen-utility.html,Yes,200,,brands_keen,,
/featured-products.html,Yes,200,,featured_prods,,
/miva.html,Yes,200,,brands_miva,,
/timberland-pro.html,Yes,200,,brands_timberland_pro,,
/ariat.html,Yes,200,,brands_ariat,,
/georgia-boot.html,Yes,200,,brands_georgia_boot,,
/thorogood.html,Yes,200,,brands_thorogood,,
/rocky.html,Yes,200,,brands_rocky,,
/carolina.html,Yes,200,,brands_carolina,,
/wolverine.html,Yes,200,,brands_wolverine,,
/reebok-work.html,Yes,200,,brands_reebok_work,,
/stanley-boots.html,Yes,200,,brands_stanley_boots,,
/avenger.html,Yes,200,,brands_avenger,,
/bogs.html,Yes,200,,brands_bogs,,
/rockport-work.html,Yes,200,,brands_rockport_work,,
/florsheim-works.html,Yes,200,,brands_florsheim_work,,
/iron-age.html,Yes,200,,brands_iron_age,,
/mcrae.html,Yes,200,,brands_mcrae,,
/tri-mountain.html,Yes,200,,brands_tri_mountain,,
/san-mar.html,Yes,200,,brands_san_mar,,
/red-kap.html,Yes,200,,brands_red_kap,,
/charles-river.html,Yes,200,,brands_charles_river,,
/tough-duck.html,Yes,200,,brands_tough_duck,,
/fxd.html,Yes,200,,brands_fxd,,
/railroad-socks.html,Yes,200,,brands_railroad_socks,,
/occunomix.html,Yes,200,,brands_occunomix,,
/dickies-chef.html,Yes,200,,brands_dickies_chef,,
/cherokee.html,Yes,200,,brands_cherokee,,
/puma.html,Yes,200,,brands_puma,,
/justin.html,Yes,200,,brands_justin,,
/safety-toe-shoes.html,Yes,200,,safety_toe_shoes,,
/footwear/safety-toe-shoes.html,No,301,,safety_toe_shoes,,
/footwear/work-shoes.html,No,301,,work_shoes,,
/footwear/metatarsal-guard.html,No,301,,metatarsal_guard,,
/footwear/footwear-sale.html,No,301,,footwear_sale,,
/footwear/footwear-new.html,No,301,,footwear_new,,
/workwear/workwear-shirts.html,No,301,,workwear_shirts,,
/workwear/workwear-pants.html,No,301,,work_wear_pants,,
/workwear/workwear-shorts.html,No,301,,workwear_shorts,,
/workwear/workwear-bibs-coveralls.html,No,301,,workwear_bibs_coveralls,,
/workwear/workwear-hi-vis.html,No,301,,workwear_hi_vis,,
/workwear/workwear-flame-resistant.html,No,301,,workwear_flame_resistant,,
/workwear/workwear-sale.html,No,301,,workwear_sale,,
/workwear/workwear-new.html,No,301,,workwear_new,,
/outerwear/sweatshirts.html,No,301,,outerwear_sweatshirts,,
/outerwear/outerwear-jackets-and-coats.html,No,301,,outerwear_jackets_coats,,
/outerwear/outerwear-vests.html,No,301,,outerwear_vests,,
/outerwear/outerwear-base-layers.html,No,301,,outerwear_base_layers,,
/outerwear/outerwear-insulated-bibs-coveralls.html,No,301,,outerwear_insulated_bibs_coveralls,,
/outerwear/rainwear.html,No,301,,outerwear_rainwear,,
/outerwear/outerwear-hi-vis.html,No,301,,outerwear_hi_vis,,
/outerwear/outerwear-flame-resistant.html,No,301,,outerwear_flame_resistant,,
/outerwear/outerwear-sale.html,No,301,,outerwear_sale,,
/outerwear/outerwear-new.html,No,301,,outerwear_new,,
/uniforms/uniforms-shirts.html,No,301,,uniforms_shirts,,
/uniforms/uniforms-sweatshirts.html,No,301,,uniforms_sweatshirts,,
/uniforms/uniform-pants.html,No,301,,uniform_pants,,
/uniforms/uniforms-shorts.html,No,301,,uniforms_shorts,,
/uniforms/uniforms-jackets-coats.html,No,301,,uniforms_jackets_coats,,
/uniforms/uniforms-medical.html,No,301,,uniforms_medical,,
/uniforms/uniforms-hospitality.html,No,301,,uniforms_hospitality,,
/uniforms/uniforms-culinary.html,No,301,,uniforms_culinary,,
/uniforms/uniforms-featured-products.html,No,301,,uniforms_featured_products,,
/footwear/safety-toe-shoes/safety-toe-shoes-6in.html,No,301,,safety_toe_shoes_6in,,
/footwear/safety-toe-shoes/safety-toe-shoes-8in.html,No,301,,safety_toe_shoes_8in,,
/footwear/safety-toe-shoes/safety-toe-shoes-pull-on.html,No,301,,safety_toe_shoes_pull_on,,
/footwear/safety-toe-shoes/safety-toe-shoes-athletic.html,No,301,,safety_toe_shoes_athletic,,
/footwear/safety-toe-shoes/safety-toe-shoes-casual-dress.html,No,301,,safety_toe_shoes_casual_dress,,
/footwear/safety-toe-shoes/safety-toe-shoes-lowcut-hiker.html,No,301,,safety_toe_shoes_lowcut_hiker,,
/footwear/safety-toe-shoes/safety-toe-shoes-logger.html,No,301,,safety_toe_shoes_logger,,
/footwear/safety-toe-shoes/safety-toe-shoes-duty.html,No,301,,Safety_toe_shoes_duty,,
/footwear/metatarsal-guard/metatarsal-guard-6in.html,No,301,,metatarsal_guard_6in,,
/footwear/metatarsal-guard/metatarsal-guard-pull-on.html,No,301,,metatarsal_guard_pull_on,,
/footwear/metatarsal-guard/metatarsal-guard-casual-dress.html,No,301,,metatarsal_guard_casual_dress,,
/footwear/metatarsal-guard/metatarsal-guard-low-cut-hiker.html,No,301,,metatarsal_guard_low_cut_hiker,,
/footwear/work-shoes/work-shoes-6in.html,No,301,,work_shoes_6in,,
/footwear/work-shoes/work-shoes-8in.html,No,301,,work_shoes_8in,,
/footwear/work-shoes/work-shoes-pull-on.html,No,301,,work_shoes_pull_on,,
/footwear/work-shoes/work-shoes-athletic.html,No,301,,work_shoes_athletic,,
/footwear/work-shoes/work-shoes-casual-dress.html,No,301,,work_shoes_casual_dress,,
/footwear/work-shoes/work-shoes-lowcut-hiker.html,No,301,,work_shoes_lowcut_hiker,,
/footwear/work-shoes/work-shoes-logger.html,No,301,,work_shoes_logger,,
/footwear/work-shoes/slip-resistant-service-shoes.html,No,301,,slip_resistant_service_shoes,,
/footwear/work-shoes/work-shoes-duty.html,No,301,,work_shoes_duty,,
/workwear/workwear-shirts/shirts-short-sleeve.html,No,301,,shirts_short_sleeve,,
/workwear/workwear-shirts/shirts-long-sleeve.html,No,301,,shirts_long_sleeve,,
/outerwear/outerwear-insulated-bibs-coveralls/coveralls-short-sleeve.html,No,301,,coveralls_short_sleeve,,
/outerwear/outerwear-insulated-bibs-coveralls/coveralls-long-sleeve.html,No,301,,coveralls_long_sleeve,,
/workwear/workwear-hi-vis/hi-vis-shirts.html,No,301,,hi_vis_shirts,,
/workwear/workwear-hi-vis/hi-vis-vests.html,No,301,,hi_vis_vests,,
/workwear/workwear-flame-resistant/flame-resistant-shirts.html,No,301,,flame_resistant_shirts,,
/workwear/workwear-flame-resistant/flame-resistant-coveralls.html,No,301,,flame_resistant_coveralls,,
/outerwear/outerwear-flame-resistant/flame-resistant-sweatshirts.html,No,301,,flame_resistant_sweatshirts,,
/outerwear/outerwear-flame-resistant/flame-resistant-vests.html,No,301,,flame_resistant_vests,,
/outerwear/outerwear-flame-resistant/flame-resistant-jackets-coats.html,No,301,,flame_resistant_jackets_coats,,
/outerwear/outerwear-flame-resistant/flame-resistant-insulated-bibs-coveralls.html,No,301,,flame_resistant_insulated_bibs_coveralls,,
/outerwear/rainwear/rainwear-jackets.html,No,301,,outerwear_rainwear_jackets,,
/outerwear/rainwear/rainwear-pants.html,No,301,,rainwear_pants,,
/outerwear/rainwear/rainwear-bibs.html,No,301,,rainwear_bibs,,
/outerwear/outerwear-hi-vis/rainwear-hi-vis.html,No,301,,hi_vis_rainwear,,
/outerwear/outerwear-hi-vis/hi-vis-jacket-coats.html,No,301,,hi_vis_jacket_coats,,
/outerwear/outerwear-hi-vis/hi-vis-sweatshirts.html,No,301,,hi_vis_sweatshirts,,
/outerwear/outerwear-base-layers/shirts-base-layers.html,No,301,,shirts_base_layers,,
/outerwear/outerwear-base-layers/pants-base-layers.html,No,301,,pants_base_layers,,
/accessories/gifts.html,No,301,,gifts,,
/accessories/insoles.html,No,301,,insoles,,
/accessories/socks.html,No,301,,socks,,
/accessories/shoe-care-products.html,No,301,,shoe_care_products,,
/accessories/laces.html,No,301,,laces,,
/accessories/hi-vis-accessories.html,No,301,,accessories_hi_vis,,
/accessories/accessories-knit-hats.html,No,301,,accessories_knit_hats,,
/accessories/accessories-caps.html,No,301,,accessories_caps,,
/accessories/accessories-wallets.html,No,301,,accessories_wallets,,
/accessories/accessories-belts.html,No,301,,accessories_belts,,
/accessories/accessories-hospitality.html,No,301,,accessories_hospitality,,
/accessories/accessories-work-aprons.html,No,301,,accessories_work_aprons,,
/accessories/accessories-socks.html,No,301,,accessories_socks,,
/accessories/accessories-insoles.html,No,301,,accessories_insoles,,
/accessories/accessories-cooling.html,No,301,,accessories_cooling,,
/accessories/detached-hoods.html,No,301,,accessories_detached_hoods,,
/accessories/gloves.html,No,301,,gloves,,
/accessories/hard-hats.html,No,301,,hard_hats,,
/accessories/gifts/gifts-knit-hats.html,No,301,,gifts_knit_hats,,
/accessories/gifts/gifts-caps.html,No,301,,gifts_caps,,
/accessories/gifts/gifts-wallets.html,No,301,,gifts_wallets,,
/accessories/gifts/gifts-belts.html,No,301,,gifts_belts,,
/accessories/gloves/gloves-leather.html,No,301,,gloves_leather,,
/accessories/gloves/gloves-insulated.html,No,301,,gloves_insulated,,
/accessories/gloves/gloves-deterity.html,No,301,,gloves_dexterity,,
/footwear/metatarsal-guard/metatarsal-guard-athletic.html,No,301,,metatarsal_guard_athletic,,
/accessories/accessories-protection.html,No,301,,accessories_protection,,
/footwear/metatarsal-guard/metatarsal-guard-8in.html,No,301,,metatarsal_guard_8in,,
/workwear/workwear-pants/work-pants.html,No,301,,work_pants,,
/workwear/workwear-pants/pants-jeans.html,No,301,,pants_jeans,,
/uniforms/uniforms-culinary/culinary-chef-coats.html,No,301,,culinary_chef_coats,,
/uniforms/uniforms-culinary/culinary-pants.html,No,301,,culinary_pants,,
/uniforms/uniforms-culinary/culinary-cook-shirts.html,No,301,,culinary_cook_shirts,,
/uniforms/uniforms-culinary/culinary-aprons-hats.html,No,301,,culinary_aprons_hats,,
/footwear/safety-toe-shoes/safety-toe-shoes-rubber-boots.html,No,301,,safety_toe_shoes_rubber_boots,,
/footwear/work-shoes/work-shoes-rubber-boots.html,No,301,,work_shoes_rubber_boots,,
/uniforms/uniforms-shirts/short-sleeve.html,No,301,,uniforms_shirts_short_sleeve,,
/uniforms/uniforms-shirts/uniforms-long-sleeve-shirt.html,No,301,,uniforms_shirts_long_slleve,,
/workwear/workwear-pants/lined-pants.html,No,301,,pants_lined,,
/workwear/workwear-hi-vis/hi-vis-pants.html,No,301,,hi_vis_pants,,
/workwear/workwear-hi-vis/hi-vis-shorts.html,No,301,,hi_vis_shorts,,
/outerwear/outerwear-hi-vis/hi-vis-coveralls.html,No,301,,hi_vis_coveralls,,
/uniforms/uniforms-culinary/cuilary-accessories.html,No,301,,culinary_accessories,,
/footwear/work-shoes/work-shoes-duty/duty-8.html,No,301,,work_shoes_duty_8in,,
/footwear/work-shoes/work-shoes-duty/duty-6.html,No,301,,work_shoes_duty_6in,,
/footwear/safety-toe-shoes/safety-toe-shoes-duty/safety-toe-duty-8.html,No,301,,safety_toe_shoes_duty_8in,,
/footwear/safety-toe-shoes/safety-toe-shoes-duty/safety-toe-duty-6.html,No,301,,safety_toe_shoes_duty_6in,,
/footwear/work-shoes/slip-resistant-service-shoes/service-casual-dress.html,No,301,,slip_resistant_service_shoes_casual_dress,,
/uniforms/uniforms-hospitality/hospitality-pants.html,No,301,,hospitality_pants,,
/uniforms/uniforms-hospitality/hospitality-shirts.html,No,301,,hospitality_shirts,,
/footwear/metatarsal-guard/metataral-guard-athletic.html,No,301,,metataral_guard_athletic,,
/uniforms/uniforms-shirts/long-sleeve.html,No,301,,uniforms_shirts_long_sleeve,,
/brands/berne.html,No,301,,brands_berne,,
/brands/carhartt.html,No,301,,brands_carhartt,,
/brands/cat.html,No,301,,brands_cat,,
/brands/dickies.html,No,301,,brands_dickies,,
/brands/keen-utility.html,No,301,,brands_keen,,
/brands/timberland-pro.html,No,301,,brands_timberland_pro,,
/brands/ariat.html,No,301,,brands_ariat,,
/brands/georgia-boot.html,No,301,,brands_georgia_boot,,
/brands/thorogood.html,No,301,,brands_thorogood,,
/brands/rocky.html,No,301,,brands_rocky,,
/brands/carolina.html,No,301,,brands_carolina,,
/brands/wolverine.html,No,301,,brands_wolverine,,
/brands/reebok-work.html,No,301,,brands_reebok_work,,
/brands/stanley-boots.html,No,301,,brands_stanley_boots,,
/brands/avenger.html,No,301,,brands_avenger,,
/brands/bogs.html,No,301,,brands_bogs,,
/brands/rockport-work.html,No,301,,brands_rockport_work,,
/brands/florsheim-works.html,No,301,,brands_florsheim_work,,
/brands/iron-age.html,No,301,,brands_iron_age,,
/brands/mcrae.html,No,301,,brands_mcrae,,
/brands/tri-mountain.html,No,301,,brands_tri_mountain,,
/brands/san-mar.html,No,301,,brands_san_mar,,
/brands/red-kap.html,No,301,,brands_red_kap,,
/brands/charles-river.html,No,301,,brands_charles_river,,
/brands/tough-duck.html,No,301,,brands_tough_duck,,
/brands/fxd.html,No,301,,brands_fxd,,
/brands/railroad-socks.html,No,301,,brands_railroad_socks,,
/brands/occunomix.html,No,301,,brands_occunomix,,
/brands/dickies-chef.html,No,301,,brands_dickies_chef,,
/brands/cherokee.html,No,301,,brands_cherokee,,
/brands/puma.html,No,301,,brands_puma,,
/brands/justin.html,No,301,,brands_justin,,
/storefront.html,No,301,SFNT,,,
/category-display.html,Yes,200,CTGY,,,
/search.html,Yes,200,SRCH,,,
/product-list.html,Yes,200,PLST,,,
/product-display.html,Yes,200,PROD,,,
/not-found.html,Yes,200,NTFD,,,
/missing-product-attributes.html,Yes,200,PATR,,,
/basket-contents.html,Yes,200,BASK,,,
/checkout-basket-empty.html,Yes,200,BSKE,,,
/order-customer-login.html,Yes,200,ORDL,,,
/checkout-customer-information.html,Yes,200,OCST,,,
/checkout-minimum-purchase-required.html,Yes,200,OMIN,,,
/customer-log-in.html,Yes,200,LOGN,,,
/forgot-password.html,Yes,200,FPWD,,,
/change-password.html,Yes,200,CPWD,,,
/change-email-address.html,Yes,200,CEML,,,
/customer-create.html,Yes,200,ACAD,,,
/customer-edit.html,Yes,200,ACED,,,
/customer-account-balance.html,Yes,200,ABAL,,,
/redeem-gift-certificate-customer-login.html,Yes,200,GFTL,,,
/redeem-gift-certificate.html,Yes,200,RGFT,,,
/customer-password-reset.html,Yes,200,ACRT,,,
/affiliate-create.html,Yes,200,AFAD,,,
/affiliate-edit.html,Yes,200,AFED,,,
/affiliate-login.html,Yes,200,AFCL,,,
/product-sold-out.html,Yes,200,POUT,,,
/product-limited-stock.html,Yes,200,PLMT,,,
/upsell-missing-product-attributes-multiple.html,Yes,200,UATM,,,
/upsell-missing-product-attributes-single.html,Yes,200,UATR,,,
/checkout-upsell-product-single.html,Yes,200,OUS1,,,
/checkout-upsell-product-multiple.html,Yes,200,OUSM,,,
/checkout-shippingpayment-selection.html,Yes,200,OSEL,,,
/checkout-payment-information.html,Yes,200,OPAY,,,
/order-already-processed.html,Yes,200,OPRC,,,
/invoice.html,Yes,200,INVC,,,
/maintenance-mode.html,Yes,200,MNTN,,,
/lookup-order-history.html,Yes,200,ORHL,,,
/order-history-list.html,Yes,200,ORDH,,,
/order-status.html,Yes,200,ORDS,,,
/customer-account.html,Yes,200,ACLN,,,
/site-map.html,Yes,200,SMAP,,,
/about-us.html,Yes,200,ABUS,,,
/contact-us.html,Yes,200,CTUS,,,
/frequently-asked-questions.html,Yes,200,FAQS,,,
/privacy-policy.html,Yes,200,PRPO,,,
/shipping-and-return-policy.html,Yes,200,SARP,,,
/wish-list.html,Yes,200,WISH,,,
/wish-list-add.html,Yes,200,WLAD,,,
/wish-list-edit.html,Yes,200,WLED,,,
/wish-lists.html,Yes,200,WLST,,,
/wish-list-customer-login.html,Yes,200,WLGN,,,
/choose-wish-list.html,Yes,200,WPCK,,,
/customer-address-book.html,Yes,200,CABK,,,
/customer-address-add.html,Yes,200,CADA,,,
/customer-address-edit.html,Yes,200,CADE,,,
/customer-subscriptions.html,Yes,200,CSUB,,,
/customer-subscription-edit.html,Yes,200,CSBE,,,
/customer-payment-cards.html,Yes,200,CPCD,,,
/customer-payment-card-add.html,Yes,200,CPCA,,,
/customer-payment-card-edit.html,Yes,200,CPCE,,,
/paypal-express-checkout-return-screen.html,Yes,200,PPRS,,,
/shipping-estimate-rates.html,Yes,200,SERT,,,
/create-customer-account.html,Yes,200,CACT,,,
/our-catalog.html,Yes,200,CTLG,,,
/searchspring-feed.html,Yes,200,searchspring-feed,,,
/product-display-ng.html,Yes,200,PROD_NG,,,
/storefront-components-and-layouts.html,Yes,200,SFNT_CL,,,
/,Yes,200,SFNT,,,
/buttons.html,Yes,200,buttons,,,
